Feature ID,D0,D1,D2,D3,D4,D5,D6
28e9e6629b59caa91e46a40e67516b16,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Enterobacteriales,D_4__Enterobacteriaceae,D_5__Plesiomonas,D_6__Plesiomonas shigelloides
c40bfe6658c9f21e766e9cc4aa2bcf72,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Enterobacteriales,D_4__Enterobacteriaceae,D_5__Plesiomonas,D_6__Plesiomonas shigelloides
c17be4b1475bdd59ecf2cd46457f2337,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Alteromonadales,D_4__Pseudoalteromonadaceae,D_5__Pseudoalteromonas,D_6__Pseudoalteromonas sp. BS6_76
a70d7686e30485dd4760be2f2f45058c,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Pseudomonadales,D_4__Pseudomonadaceae,D_5__Pseudomonas,D_6__Pseudomonas aeruginosa
cdea282d6e74db6995aeaa21b55a8a4e,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Pseudomonadales,D_4__Pseudomonadaceae,D_5__Pseudomonas,D_6__Pseudomonas fluorescens
aea54d57a4660784e9dd86aff3fd42d8,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Pseudomonadales,D_4__Pseudomonadaceae,D_5__Pseudomonas,D_6__Pseudomonas fluorescens
482d9e8c3c4a82b8b1af77324d8ae713,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Pseudomonadales,D_4__Pseudomonadaceae,D_5__Pseudomonas,D_6__Pseudomonas fluorescens
a109648d1aa23033412d63bfb563b71f,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Pseudomonadales,D_4__Pseudomonadaceae,D_5__Pseudomonas,D_6__Pseudomonas fragi
6453225762c2fe308006f06a5f3bdf7c,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Pseudomonadales,D_4__Pseudomonadaceae,D_5__Pseudomonas,D_6__Pseudomonas pachastrellae
6e7caeb0fadd9e1ed839b0c202b5098c,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Rhodobacterales,D_4__Rhodobacteraceae,D_5__Pseudophaeobacter,D_6__Pseudophaeobacter arcticus
03f10c191052dd7bdf310fc202e83e7c,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Rhodobacterales,D_4__Rhodobacteraceae,D_5__Pseudophaeobacter,D_6__Pseudophaeobacter arcticus
4de31682f20e872b1ec6c31709d10a73,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Rhodobacterales,D_4__Rhodobacteraceae,D_5__Pseudophaeobacter,D_6__Pseudophaeobacter arcticus
c698210a0c707c47c12c294b23e00867,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Rhodobacterales,D_4__Rhodobacteraceae,D_5__Pseudophaeobacter,D_6__Pseudophaeobacter arcticus
245bfb0f3851bd1a0a252d527d05b812,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Rhodobacterales,D_4__Rhodobacteraceae,D_5__Pseudophaeobacter,D_6__Pseudophaeobacter arcticus
f79c97ed789c89c51e31d14a36bb3371,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Rhodobacterales,D_4__Rhodobacteraceae,D_5__Pseudophaeobacter,D_6__Pseudophaeobacter arcticus
6ce3d2e3b72c76f5735e82cd1c727fc2,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Rhodobacterales,D_4__Rhodobacteraceae,D_5__Pseudophaeobacter,D_6__Pseudophaeobacter arcticus
653b553790ece81cedf6622b6a796e42,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Rhodobacterales,D_4__Rhodobacteraceae,D_5__Pseudophaeobacter,D_6__Pseudophaeobacter arcticus
bc427a88c01e9c0fba99be3ba6e0296b,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Rhizobiales,D_4__Rhizobiaceae,D_5__Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium,D_6__Rhizobium rhizogenes
fd31179887842c0d1602ddce379f5109,D_0__Bacteria,D_1__Actinobacteria,D_2__Actinobacteria,D_3__Corynebacteriales,D_4__Nocardiaceae,D_5__Rhodococcus,D_6__Rhodococcus erythropolis
3ea7ca1f1d2c4a5c1984f68fa17fbf4a,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Betaproteobacteriales,D_4__Burkholderiaceae,D_5__Acidovorax,D_6__simazine-degrading bacterium a3
a2b5848ca82e12f85df5115bcc4e66e6,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Betaproteobacteriales,D_4__Burkholderiaceae,D_5__Acidovorax,D_6__simazine-degrading bacterium a3
1d3202b5012bd5100f3b04241c3ea8e6,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Betaproteobacteriales,D_4__Burkholderiaceae,D_5__Acidovorax,D_6__simazine-degrading bacterium a3
c02dfefabedbf48da405badec6b9cca2,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Betaproteobacteriales,D_4__Burkholderiaceae,D_5__Acidovorax,D_6__simazine-degrading bacterium a3
5ca4d9c426bccddc50b062f41ee2066e,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Betaproteobacteriales,D_4__Burkholderiaceae,D_5__Acidovorax,D_6__simazine-degrading bacterium a3
ae5ec2f3a070aeeef895d126861dd23f,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Betaproteobacteriales,D_4__Burkholderiaceae,D_5__Acidovorax,D_6__simazine-degrading bacterium a3
8f27af1320b0119354aa41475a992553,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Betaproteobacteriales,D_4__Burkholderiaceae,D_5__Acidovorax,D_6__simazine-degrading bacterium a3
c9a260cbd375db0a0bdd5c67bb53af6a,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Betaproteobacteriales,D_4__Burkholderiaceae,D_5__Acidovorax,D_6__simazine-degrading bacterium a3
897b0f06b5f8ece9f5da336a1f37b467,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Sphingomonadales,D_4__Sphingomonadaceae,D_5__Sphingomonas,D_6__Sphingomonas humi
cdb571930bbcd66628e72e4139caa3db,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Sphingomonadales,D_4__Sphingomonadaceae,D_5__Sphingomonas,D_6__Sphingomonas humi
0ed3da232884d55fc3ef5f2a262c6664,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Sphingomonadales,D_4__Sphingomonadaceae,D_5__Sphingomonas,D_6__Sphingomonas humi
ca3373872f33b23e14779ed7a555f25b,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Sphingomonadales,D_4__Sphingomonadaceae,D_5__Sphingomonas,D_6__Sphingomonas humi
314e661a90e073a1a9e853e49d483a4f,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Sphingomonadales,D_4__Sphingomonadaceae,D_5__Sphingomonas,D_6__Sphingomonas humi
0a6bded4b50fef38f3c6dda27e3fe77d,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Sphingomonadales,D_4__Sphingomonadaceae,D_5__Sphingomonas,D_6__Sphingomonas humi
367917f465f846bf9e3d6a29b85669e7,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Sphingomonadales,D_4__Sphingomonadaceae,D_5__Sphingomonas,D_6__Sphingomonas humi
3c67d7d2f03decdc072f6ec140fee072,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Sphingomonadales,D_4__Sphingomonadaceae,D_5__Sphingomonas,D_6__Sphingomonas humi
de3064435a92400c67d8bbcfc6258ecd,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Sphingomonadales,D_4__Sphingomonadaceae,D_5__Sphingomonas,D_6__Sphingomonas humi
d1b37202509d893737c7794b105f2f72,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Sphingomonadales,D_4__Sphingomonadaceae,D_5__Sphingomonas,D_6__Sphingomonas humi
6556deba0a2483f5dfea33860214d045,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Sphingomonadales,D_4__Sphingomonadaceae,D_5__Sphingomonas,D_6__Sphingomonas humi
9a06f4c466c451965a6abe678eaf850e,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Sphingomonadales,D_4__Sphingomonadaceae,D_5__Sphingomonas,D_6__Sphingomonas humi
e8869d3e4e3dc4cc2ccc9432d26e797b,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Sphingomonadales,D_4__Sphingomonadaceae,D_5__Sphingomonas,D_6__Sphingomonas humi
67076f334ba66c2cacb5357587666e7d,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Sphingomonadales,D_4__Sphingomonadaceae,D_5__Sphingomonas,D_6__Sphingomonas humi
579047d80750ea63e821016472874726,D_0__Bacteria,D_1__Firmicutes,D_2__Bacilli,D_3__Bacillales,D_4__Staphylococcaceae,D_5__Staphylococcus,D_6__Staphylococcus aureus
1cc8a7582e95f7f8e743e0f352cce6f6,D_0__Bacteria,D_1__Firmicutes,D_2__Bacilli,D_3__Bacillales,D_4__Staphylococcaceae,D_5__Staphylococcus,D_6__Staphylococcus sp. IGCAR-7/07
b10f69671748bdce00b25acd5e0416b1,D_0__Bacteria,D_1__Firmicutes,D_2__Bacilli,D_3__Lactobacillales,D_4__Streptococcaceae,D_5__Streptococcus,D_6__Streptococcus thermophilus TH1435
49b437c89d1f4c6824ca97c3e956fd26,D_0__Bacteria,D_1__Firmicutes,D_2__Bacilli,D_3__Lactobacillales,D_4__Streptococcaceae,D_5__Streptococcus,D_6__Streptococcus thermophilus TH1435
bebbd80bdb615caf2157bd0b157b756d,D_0__Bacteria,D_1__Actinobacteria,D_2__Actinobacteria,D_3__Streptosporangiales,D_4__Nocardiopsaceae,D_5__Nocardiopsis,D_6__Triticum urartu
e1d4e10b74fd602f3094366a68c7cfb0,D_0__Bacteria,D_1__Acidobacteria,D_2__Blastocatellia (Subgroup 4),D_3__Pyrinomonadales,D_4__Pyrinomonadaceae,D_5__RB41,D_6__uncultured Acidithiobacillus sp.
0985422207f08489c52cc018bc2bba60,D_0__Bacteria,D_1__Acidobacteria,D_2__Subgroup 6,D_3__uncultured Acidobacteria bacterium,D_4__uncultured Acidobacteria bacterium,D_5__uncultured Acidobacteria bacterium,D_6__uncultured Acidobacteria bacterium
9a8c0a98a9998425e5e34ab08ff7048d,D_0__Bacteria,D_1__Acidobacteria,D_2__Subgroup 6,D_3__uncultured Acidobacteria bacterium,D_4__uncultured Acidobacteria bacterium,D_5__uncultured Acidobacteria bacterium,D_6__uncultured Acidobacteria bacterium
e8c034452f8a464eef1d49136188fc0e,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Azospirillales,D_4__Inquilinaceae,D_5__Inquilinus,D_6__uncultured alpha proteobacterium
92b1a0fa4bac2268614a55c948704846,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Azospirillales,D_4__Inquilinaceae,D_5__Inquilinus,D_6__uncultured alpha proteobacterium
7ea93a2b4aee2928aad6018f71e21c17,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Azospirillales,D_4__Inquilinaceae,D_5__Inquilinus,D_6__uncultured alpha proteobacterium
57e92916ae16ea25b1a72d2da83ebcad,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Azospirillales,D_4__Inquilinaceae,D_5__Inquilinus,D_6__uncultured alpha proteobacterium
65f3ea67276b6fdd17b0438e4f3bafee,D_0__Bacteria,D_1__Armatimonadetes,D_2__Fimbriimonadia,D_3__Fimbriimonadales,D_4__uncultured anaerobic ammonium-oxidizing bacterium,D_5__uncultured anaerobic ammonium-oxidizing bacterium,D_6__uncultured anaerobic ammonium-oxidizing bacterium
c153af1ad9ad5f9b64c8be9ee65de971,D_0__Archaea,D_1__Thaumarchaeota,D_2__Nitrososphaeria,D_3__Nitrosopumilales,D_4__Nitrosopumilaceae,D_5__Candidatus Nitrosopumilus,D_6__uncultured archaeon
74cb9516406d20fbc1eb31809d623a99,D_0__Archaea,D_1__Thaumarchaeota,D_2__Nitrososphaeria,D_3__Nitrosopumilales,D_4__Nitrosopumilaceae,D_5__Candidatus Nitrosopumilus,D_6__uncultured archaeon
4fa7524bea9cf5fe884421afd92ef798,D_0__Archaea,D_1__Thaumarchaeota,D_2__Nitrososphaeria,D_3__Nitrosopumilales,D_4__Nitrosopumilaceae,D_5__Candidatus Nitrosopumilus,D_6__uncultured archaeon
a6a6d6c6149466fe01c22aff58243a37,D_0__Archaea,D_1__Nanoarchaeaeota,D_2__Woesearchaeia,D_3__uncultured archaeon,D_4__uncultured archaeon,D_5__uncultured archaeon,D_6__uncultured archaeon
2908f305e4e89d95ede2ab4c4b651307,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Betaproteobacteriales,D_4__Burkholderiaceae,D_5__Acidovorax,D_6__uncultured bacterium
c8c7f48429fa2ae58d9f8422a42579c0,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Betaproteobacteriales,D_4__Burkholderiaceae,D_5__Acidovorax,D_6__uncultured bacterium
408728f07d11dfd1502c85351ab8bf14,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Pseudomonadales,D_4__Moraxellaceae,D_5__Acinetobacter,D_6__uncultured bacterium
18e773d7b661c608433c75db0beaa2ab,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Pseudomonadales,D_4__Moraxellaceae,D_5__Acinetobacter,D_6__uncultured bacterium
d1022d21d811de0bdc3ead8dc5a00ee0,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Pseudomonadales,D_4__Moraxellaceae,D_5__Acinetobacter,D_6__uncultured bacterium
ddec5caa368362d3dd22332a8369068e,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Rhizobiales,D_4__Rhizobiaceae,D_5__Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium,D_6__uncultured bacterium
728cf40ccc35390f6dfb66c7596bfaa3,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Rhizobiales,D_4__Rhizobiaceae,D_5__Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium,D_6__uncultured bacterium
6e8f7b9c7fdc53e9420cefa03c205e40,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Rhizobiales,D_4__Rhizobiaceae,D_5__Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium,D_6__uncultured bacterium
067a86b32dce17b4a1c4f6ce9bb6575f,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Rhizobiales,D_4__Rhizobiaceae,D_5__Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium,D_6__uncultured bacterium
8b48cfb9425e1a1b1b707bfea2ca633f,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Rhizobiales,D_4__Rhizobiaceae,D_5__Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium,D_6__uncultured bacterium
dfb34de408d0d0e61f998587f718c5cc,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Rhizobiales,D_4__Rhizobiaceae,D_5__Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium,D_6__uncultured bacterium
df6f694b32648b2d54bdfb609b44ad4a,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Rhizobiales,D_4__Rhizobiaceae,D_5__Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium,D_6__uncultured bacterium
e0ee21c32662d5beac3d6071c063bcf3,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Rhizobiales,D_4__Rhizobiaceae,D_5__Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium,D_6__uncultured bacterium
365637067e133a965df8d9cd7b3e2efc,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Rhizobiales,D_4__Rhizobiaceae,D_5__Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium,D_6__uncultured bacterium
735ade16b17a18dda9e7293d713058a1,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Rhizobiales,D_4__Rhizobiaceae,D_5__Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium,D_6__uncultured bacterium
fbe3cca8f56e0ee99abda447794321b3,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Rhizobiales,D_4__Rhizobiaceae,D_5__Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium,D_6__uncultured bacterium
4ac060873ee46f81a2a1e66310eca364,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Rhizobiales,D_4__Rhizobiaceae,D_5__Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium,D_6__uncultured bacterium
c2eb704945520aa69cdccd9748a9dc67,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Rhizobiales,D_4__Rhizobiaceae,D_5__Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium,D_6__uncultured bacterium
c6a47f7a6a9b0385984f0e78b5708a67,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Rhizobiales,D_4__Rhizobiaceae,D_5__Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium,D_6__uncultured bacterium
04f74cb2b152cf0b6940b1f9d1d986e8,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Rhizobiales,D_4__Rhizobiaceae,D_5__Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium,D_6__uncultured bacterium
3edaea54832f0da913fcebde2386bd25,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Rhizobiales,D_4__Rhizobiaceae,D_5__Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium,D_6__uncultured bacterium
5242399224f379e5dd4df82efd13e984,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Rhizobiales,D_4__Rhizobiaceae,D_5__Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium,D_6__uncultured bacterium
2223dc97d401bdff775285e4681d558b,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Rhizobiales,D_4__Rhizobiaceae,D_5__Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium,D_6__uncultured bacterium
33c9fce5e2a16d150a03d0b8cb8cda79,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Rhizobiales,D_4__Rhizobiaceae,D_5__Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium,D_6__uncultured bacterium
f482d7536d1567c19199677cff5c405a,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Rhizobiales,D_4__Rhizobiaceae,D_5__Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium,D_6__uncultured bacterium
f0645d6b52b50ea7e332177e9e4040da,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Rhizobiales,D_4__Rhizobiaceae,D_5__Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium,D_6__uncultured bacterium
28ea54380c06a08fc713a8cdc4f439fd,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Rhizobiales,D_4__Rhizobiaceae,D_5__Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium,D_6__uncultured bacterium
13bc51c8df5be0a80a4ec1df041ebe4b,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Rhizobiales,D_4__Rhizobiaceae,D_5__Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium,D_6__uncultured bacterium
42f19717ef24c999a2ad71482046eea2,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Rhizobiales,D_4__Rhizobiaceae,D_5__Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium,D_6__uncultured bacterium
07edbfa7d3bafdfc470fe290bb3f1189,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Rhizobiales,D_4__Rhizobiaceae,D_5__Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium,D_6__uncultured bacterium
b09de1cdcc12137865624fb630ebb060,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Rhizobiales,D_4__Beijerinckiaceae,D_5__Bosea,D_6__uncultured bacterium
dd11388c45ae4ae756417c0375b4473a,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Rhizobiales,D_4__Beijerinckiaceae,D_5__Bosea,D_6__uncultured bacterium
552e9596e418894265ca54f6aeb8613e,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Rhizobiales,D_4__Beijerinckiaceae,D_5__Bosea,D_6__uncultured bacterium
1f17ba719773030687660bde6029dc30,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Rhizobiales,D_4__Beijerinckiaceae,D_5__Bosea,D_6__uncultured bacterium
dd949b1ae7d2437d188dc9909c72b6ec,D_0__Bacteria,D_1__Bacteroidetes,D_2__Bacteroidia,D_3__Flavobacteriales,D_4__Weeksellaceae,D_5__Chryseobacterium,D_6__uncultured bacterium
31704481451c1cfc92c5382365342351,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Betaproteobacteriales,D_4__Rhodocyclaceae,D_5__Dechloromonas,D_6__uncultured bacterium
d0dce3a61dff1d60696366786c35b578,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Betaproteobacteriales,D_4__Rhodocyclaceae,D_5__Dechloromonas,D_6__uncultured bacterium
823cacefa5c0626872738ae3e35612cc,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Betaproteobacteriales,D_4__Rhodocyclaceae,D_5__Dechloromonas,D_6__uncultured bacterium
1e63410aed2879464f1d8090d94ca981,D_0__Bacteria,D_1__Fusobacteria,D_2__Fusobacteriia,D_3__Fusobacteriales,D_4__Fusobacteriaceae,D_5__Fusobacterium,D_6__uncultured bacterium
c1cc795aada95cedf739666b7b891291,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Betaproteobacteriales,D_4__Burkholderiaceae,D_5__Massilia,D_6__uncultured bacterium
f72edbd0fc86e1d8ed6b8ff3199923f8,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Betaproteobacteriales,D_4__Burkholderiaceae,D_5__Massilia,D_6__uncultured bacterium
7ef48f62d08e311963a112e9de4de127,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Betaproteobacteriales,D_4__Burkholderiaceae,D_5__Massilia,D_6__uncultured bacterium
a126c38712d5cf9f75834cec502fc4f2,D_0__Bacteria,D_1__Bacteroidetes,D_2__Bacteroidia,D_3__Flavobacteriales,D_4__Flavobacteriaceae,D_5__Mesoflavibacter,D_6__uncultured bacterium
65e7ae1ad079497636bfb701250e9e6b,D_0__Bacteria,D_1__Bacteroidetes,D_2__Bacteroidia,D_3__Flavobacteriales,D_4__Flavobacteriaceae,D_5__Mesoflavibacter,D_6__uncultured bacterium
d5c0ad24eacaaccf4f5484bc7516cf16,D_0__Bacteria,D_1__Bacteroidetes,D_2__Bacteroidia,D_3__Flavobacteriales,D_4__Flavobacteriaceae,D_5__Mesoflavibacter,D_6__uncultured bacterium
3a9a73336cf044837e9f4755d6a1d339,D_0__Bacteria,D_1__Bacteroidetes,D_2__Bacteroidia,D_3__Flavobacteriales,D_4__Flavobacteriaceae,D_5__Mesoflavibacter,D_6__uncultured bacterium
57bb735202d3f4f4ec828f8d0b746318,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Betaproteobacteriales,D_4__Neisseriaceae,D_5__Neisseria,D_6__uncultured bacterium
2b22544b2a64ff8e58137c2d8f21ac0f,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Betaproteobacteriales,D_4__Neisseriaceae,D_5__Neisseria,D_6__uncultured bacterium
834756458f3715118d16a391d333de29,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Betaproteobacteriales,D_4__Neisseriaceae,D_5__Neisseria,D_6__uncultured bacterium
2dcad8b5c6709a2da4cbb2c3e4105d03,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Betaproteobacteriales,D_4__Neisseriaceae,D_5__Neisseria,D_6__uncultured bacterium
fe1cd0b86abc9d1c30318f862f72eef0,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Betaproteobacteriales,D_4__Burkholderiaceae,D_5__Ottowia,D_6__uncultured bacterium
2dd2f5c190cc496511cac893bfb368ce,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Betaproteobacteriales,D_4__Burkholderiaceae,D_5__Ottowia,D_6__uncultured bacterium
c7fb3bec6f60542d0daddc0016cfbf7f,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Betaproteobacteriales,D_4__Burkholderiaceae,D_5__Ottowia,D_6__uncultured bacterium
ed3dac4cbb281c1dcf0499a9667006de,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Betaproteobacteriales,D_4__Burkholderiaceae,D_5__Ottowia,D_6__uncultured bacterium
ab267126c2d3dc155e9e1caf66203029,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Betaproteobacteriales,D_4__Burkholderiaceae,D_5__Ottowia,D_6__uncultured bacterium
d9542c57ff0e1cb26fe67b3b8142440e,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Betaproteobacteriales,D_4__Burkholderiaceae,D_5__Ottowia,D_6__uncultured bacterium
207e29959b59c48b3acb58d7e97dc9de,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Betaproteobacteriales,D_4__Burkholderiaceae,D_5__Ottowia,D_6__uncultured bacterium
5c2442c767ffae15acab105f5b73bfca,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Betaproteobacteriales,D_4__Burkholderiaceae,D_5__Ottowia,D_6__uncultured bacterium
a490e824b3f0e747942b469f2b284f21,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Betaproteobacteriales,D_4__Burkholderiaceae,D_5__Ottowia,D_6__uncultured bacterium
